customer_id,product_id,rating_stars
C909,29855544181,5
C909,29256178762,5
C909,23981303843,3
C910,7358410693,5
C910,16041414324,4
C910,29962592515,3
C910,23147580319,5
C910,18159699346,5
C910,617294982,5
C910,25707348086,4
C910,28058272866,4
C910,10694860221,4
C911,22438200753,5
C911,17620002957,4
C911,24472708749,5
C911,10191910647,5
C911,24233481316,5
C911,26505559452,5
C911,28209068163,5
C911,29959213672,5
C911,20478055681,3
C912,10260136316,5
C912,22752410656,5
C912,23935383869,5
C912,21364827447,4
C912,25631200335,5
C912,10196537988,3
C912,29401128213,5
C912,26316810326,4
C913,29751470404,5
C913,23759212780,5
C913,18091630702,5
C913,20339780397,5
C913,24885680615,5
C913,18794426356,4
C913,26308188843,5
C913,29819676148,3
C913,12399499080,3
C913,24483128300,5
C914,23967993624,5
C914,23946387196,5
C914,21273966063,3
C914,27913520177,5
C914,23981404359,5
C914,24827103249,5
C914,29969632716,5
C914,19234625236,5
C915,23426714549,5
C915,27310792196,3
C915,2079272837,5
C915,7916467307,4
C915,22746010122,5
C915,8369065193,5
C916,19001840205,5
C916,29800941587,5
C916,15991948079,4
C916,26265985627,4
C916,28604350619,3
C916,25818428210,3
C916,25122507287,4
C916,19880479685,4
C916,24213543519,5
C917,24967549298,5
C917,23974096701,5
C917,18991415530,5
C917,28778301052,5
C918,23979806688,5
C918,27625315291,5
C918,9632533395,3
C918,25931507093,5
C919,16692138814,5
C919,21273966063,3
C919,23968619476,5
C919,23970614083,4
C920,13493856800,5
C920,9577494176,5
C920,24373237191,3
C920,23979259684,3
C920,25938905114,3
C920,6038835453,4
C920,29853158300,3
C920,23138893776,4
C921,29356383763,1
C921,29605237995,5
C921,29180690696,5
C921,22442559323,4
C922,23950720592,4
C922,26301334854,5
C922,23969225644,5
C922,22753797967,5
C922,22662080954,3
C922,19949959537,5
C922,27155755074,4
C923,27625315291,5
C923,13816695989,5
C923,29800941587,5
C923,23976675758,5
C923,19949959537,5
C923,14311629562,5
C923,13521640275,5
C923,3343494812,5
C923,27155755074,5
C923,24958521295,4
C924,28859121279,5
C924,23472226400,5
C924,16690323024,5
C924,10811856241,4
C925,23005974090,5
C925,8621441665,4
C925,24701862529,5
C925,23955173361,3
C925,12299661725,4
C926,20654564858,5
C926,27514314102,4
C926,23952338554,4
C926,27155755074,4
C926,28776756271,5
C926,18883978947,4
C927,25020225324,5
C927,27712964222,5
C927,18159699346,4
C927,28050220016,5
C927,23946387196,5
C928,25707348086,5
C928,22256188804,3
C928,23700020037,3
C928,1600620445,5
C928,23978858399,4
C928,22823176579,5
C928,24522313521,5
C928,27756241154,5
C929,8179437026,5
C929,27757217383,3
C929,22549221297,4
C929,27321444695,5
C929,19660535810,5
C929,21880794788,4
C930,26859498385,5
C930,24922793076,5
C930,29705632364,3
C930,28506626557,5
C930,9355210046,4
C931,23954919198,5
C931,18994841270,3
C931,24373237191,3
C931,23930562131,5
C931,23978303450,5
C931,23849247118,5
C931,27155755074,5
C932,25972949692,5
C932,19949959537,5
C932,9258704324,4
C932,25882751602,4
C932,21400769731,5
C933,5840157784,5
C933,24678078064,5
C933,18394296262,5
C933,23935383869,5
C933,25251310625,4
C934,23938475783,5
C934,23952697664,5
C934,24803867463,3
C934,11363628227,5
C934,29659743697,5
C934,27050166070,4
C934,4709773137,4
C934,29610270812,5
C934,26905791845,5
C934,19880479685,3
C935,4651286934,4
C935,29800941587,4
C935,28356557585,5
C935,29605237995,5
C935,26562553564,5
C935,23651865171,4
C935,24213543519,5
C935,28057959777,5
C935,25529878447,5
C936,6742995992,5
C936,23688133292,4
C936,26671402738,5
C936,22924555579,5
C936,29659743697,4
C937,8641581442,5
C937,22678739019,5
C937,10372578253,5
C937,26562553564,4
C937,23887459846,3
C937,1667525517,5
C937,24233481316,5
C937,13958861256,5
C937,25973096748,3
C937,24533410227,5
C938,24519955513,5
C938,24885680615,5
C938,23975734142,3
C938,24922793076,5
C938,23485780140,4
C938,19234625236,3
C938,7358410693,5
C938,7418027519,3
C938,27415868755,5
C938,23979806688,5
C939,21961191893,5
C939,23939355153,4
C939,23965506863,4
C939,18895696535,5
C939,23967993624,5
C939,10372578253,5
C939,23969681920,4
C939,29962592515,5
C940,24436673420,5
C940,21470886153,5
C940,3343494812,5
C940,29073760240,4
C940,18980196285,4
C940,24958521295,5
C940,22183451528,3
C940,20285638640,4
C941,12372548193,5
C941,27910114853,5
C941,24188754219,5
C941,19949959537,5
C941,27619685710,5
C941,27325239997,3
C942,24910784607,1
C942,23244737354,5
C942,23972552158,3
C942,17716096586,5
C942,23976821789,5
C942,23953936239,4
C942,24188754219,5
C942,25938905114,4
C942,24560526793,5
C943,17282071067,5
C943,25018113959,5
C943,1600620445,5
C943,24933901360,3
C943,26711547033,5
C943,18794426356,5
C943,24958521295,3
C943,23887459846,5
C944,29911465981,5
C944,29356383763,5
C944,7916467307,4
C944,25973096748,5
C944,19769485085,4
C944,23590109348,4
C944,23426714549,4
C945,25451077506,5
C945,29800941587,5
C945,23981438564,5
C945,24330675907,5
C945,24207436139,5
C945,9401755733,5
C945,29962592515,5
C945,27251884679,5
C945,25930174144,5
C945,23887459846,3
C946,2378637419,5
C946,29962592515,4
C946,25950626418,4
C946,29820555129,3
C946,23981262701,4
C946,23981272963,4
C946,9355210046,3
C946,29304606486,5
C946,17673229269,5
C946,27609757047,5
C947,23951062921,5
C947,21484477670,5
C947,28058272866,3
C947,23975734142,3
C948,24303231503,5
C948,22662080954,4
C948,28000436466,3
C948,24827103249,5
C948,23938475783,3
C948,8625389034,5
C948,20796051008,4
C948,1600620445,5
C948,22256188804,4
C949,15991948079,5
C949,23956326838,5
C949,24519955513,4
C949,26100758356,5
C949,29610270812,5
C949,23968759652,4
C949,24467373461,5
C949,25970607666,4
C949,25451077506,5
C949,1437090394,4
C950,21965696134,5
C950,24483128300,5
C950,19234625236,5
C950,9921698874,5
C950,24265593341,5
C950,18091630702,4
C951,23876109699,5
C951,23975734142,5
C951,24958521295,5
C951,29462752140,5
C952,24271005564,5
C952,29804511137,5
C952,23559870561,4
C952,5320988054,5
C952,28811767623,3
C952,23353033289,4
C952,3241801364,3
C952,6159191829,5
C952,17884825742,3
C952,27514314102,5
C953,22549221297,5
C953,23849247118,5
C953,231356963,4
C953,27155755074,5
C953,26106823717,4
C954,23953241930,5
C954,1698293935,5
C954,27913520177,3
C954,23946470717,5
C955,29451957060,5
C955,24519955513,5
C955,10694860221,5
C955,6745035605,5
C955,25428904961,5
C956,19878694989,5
C956,20477180445,4
C956,25718141101,5
C956,9577494176,5
C956,26711547033,5
C956,3241801364,5
C956,21400769731,3
C957,23917274311,5
C957,22623044745,5
C957,23954919198,4
C957,17673229269,5
C957,16499102850,5
C957,25341575592,3
C957,23951966321,5
C957,29302855465,5
C957,10249099703,3
C957,19949959537,5
C958,23951635416,4
C958,28673771950,5
C958,23887459846,5
C958,22653789850,3
C958,29758991661,5
C958,21400769731,5
C958,25825898361,5
C958,8659782644,5
C958,29951928870,5
C959,24623202751,4
C959,3940299754,5
C959,26106823717,5
C959,24533410227,5
C959,26221311483,4
C960,12299661725,5
C960,12534889291,5
C960,24811355516,3
C960,21392146370,5
C960,7831274667,4
C960,3343494812,5
C960,11411855270,5
C960,16964123461,3
C960,21364827447,5
C960,29304606486,5
C961,29357634608,5
C961,19949959537,4
C961,22361668026,5
C961,20817133395,3
C961,14627288099,5
C961,7165947453,5
C961,22683475428,5
C961,28106999040,5
C961,26659305354,5
C962,29051968075,5
C962,28050220016,5
C962,18159699346,4
C962,24188754219,3
C963,29603634859,5
C963,28673771950,5
C963,13325283282,5
C963,29054796040,5
C963,29820555129,5
C963,23951869605,4
C963,27155755074,5
C963,27913520177,5
C963,24519955513,5
C963,23946470717,5
C964,24673791233,5
C964,22753797967,5
C964,12438360285,5
C964,28855175515,5
C964,231356963,5
C965,21484477670,5
C965,23980796531,3
C965,21470886153,5
C965,24274557144,5
C965,29056070483,4
C966,22076178370,5
C966,29658140944,5
C966,23981303843,5
C966,21893042348,4
C966,24967549298,5
C966,23942444609,5
C966,8178876723,5
C966,7165947453,4
C967,23870134309,5
C967,1600620445,5
C967,9141825632,4
C967,26905791845,5
C967,28071151317,3
C967,29061946202,5
C967,23955173361,5
C968,5132323687,5
C968,9894833067,5
C968,14854381040,5
C968,24721912210,4
C968,29954805509,5
C968,21484477670,5
C968,23977267272,5
C968,18394296262,5
C968,12299661725,5
C968,5320988054,4
C969,24683435379,5
C969,29855544181,5
C969,29101852987,5
C969,29658140944,4
C969,23981303843,5
C969,24908459171,5
C969,23472226400,5
C969,28663786617,5
C969,24731631966,5
C969,23700020037,3
C970,23951984516,5
C970,29159638626,3
C970,9577494176,5
C970,25208374057,4
C970,23259739843,3
C970,24731631966,5
C970,26925700781,3
C971,28506626557,5
C971,29009279506,5
C971,24933901360,5
C971,25970788270,5
C971,28357788698,5
C972,11586656954,5
C972,23214365307,5
C972,17600182762,3
C972,29962592515,3
C972,27155755074,3
C972,22876801333,5
C972,23952338554,3
C972,23974728950,4
C973,7713351140,5
C973,25122507287,5
C973,25359008915,5
C973,29800941587,4
C973,24778583516,5
C973,28050220016,5
C973,18159699346,5
C974,29455986295,5
C974,22442440461,4
C974,25428904961,5
C974,23869681877,4
C974,18247653642,5
C975,28912520097,5
C975,24082187115,5
C975,13844655752,3
C975,26156535945,5
C975,23887459846,5
C976,14353387028,4
C976,23977816584,5
C976,25950097828,5
C976,21566162386,4
C976,24958521295,4
C976,26156535945,3
C976,23975734142,5
C976,25208374057,3
C977,17198068704,5
C977,21273966063,5
C977,2079272837,5
C977,23051759261,5
C978,9632533395,4
C978,23956326838,5
C978,29054796040,4
C978,24303231503,4
C978,28109175825,4
C978,23887459846,4
C978,13616701243,5
C978,12372548193,4
C978,13816695989,5
C978,19949959537,5
C979,25350893412,5
C979,25203067136,4
C979,20625129230,3
C979,5842386617,5
C980,23946360975,5
C980,2584379110,5
C980,23968133858,5
C980,23952697664,5
C980,23579085440,3
C980,23952338554,5
C980,23972352624,5
C980,27155755074,5
C980,23965506863,5
C980,19234625236,4
C981,23975485969,4
C981,27069020587,5
C981,18883978947,5
C981,29302855465,5
C981,23920219260,5
C981,29805976712,4
C981,24376774382,5
C982,23946316949,5
C982,20824381904,4
C982,23946147292,5
C982,25810460447,5
C982,23867964199,5
C982,18159699346,5
C982,23976107671,3
C983,21364827447,5
C983,23071661530,5
C983,6817436757,5
C983,29054796040,5
C983,27069020587,5
C983,23967265937,5
C983,23759212780,5
C983,19949959537,5
C984,22725660312,5
C984,14797759607,3
C984,20824381904,5
C984,25701767495,4
C984,23867964199,5
C985,25451077506,5
C985,21493293574,5
C985,29054796040,4
C985,24519955513,5
C985,23876109699,4
C985,27470366644,3
C985,29554511901,3
C985,25341575592,5
C985,23979259684,5
C986,6817436757,5
C986,25333840236,3
C986,12299661725,5
C986,25251310625,5
C986,25476914377,5
C986,24625313551,3
C987,11656558454,5
C987,15956044420,3
C987,23647446910,5
C987,21400769731,3
C988,24522313521,5
C988,23978303450,5
C988,19949959537,5
C988,19894951446,5
C988,7815236948,5
C988,23887459846,5
C988,8621441665,5
C988,10914453796,5
C988,27917552772,5
C988,22887647462,4
C989,17341524810,5
C989,23071661530,5
C989,23956326838,5
C989,25208374057,4
C990,23951062921,5
C990,23965980820,4
C990,3343494812,4
C990,23945370118,4
C990,20625129230,4
C990,21560808913,5
C990,27913520177,5
C990,27006504424,5
C990,23976022994,5
C991,23933706489,5
C991,21273966063,4
C991,27155755074,3
C991,24456339362,5
C991,25358612532,5
C991,24827103249,4
C991,23887459846,5
C992,19793058695,5
C992,23942444609,5
C992,23975734142,5
C992,24113573427,5
C992,29309441256,4
C992,23472226400,3
C993,26257686830,5
C993,23940929569,3
C993,23956326838,5
C993,12299661725,5
C994,23974728950,5
C994,4059804534,5
C994,23939355153,5
C994,27155755074,3
C994,29159638626,5
C994,23951205405,5
C995,19360860552,5
C995,23982219019,3
C995,29800941587,5
C995,23954919198,5
C996,20431843944,5
C996,23952338554,3
C996,1086370772,4
C996,24483128300,5
C996,16280627965,5
C997,4606236022,5
C997,27325239997,4
C997,22683475428,4
C997,22964145937,4
C997,20817133395,3
C997,23579217127,3
C997,25970607666,5
C997,22454774393,5
C997,24305329748,5
C998,10581019414,5
C998,23966098162,5
C998,23975734142,5
C998,26316810326,5
C998,23771851951,4
C998,15991948079,3
C998,25235189827,5
C999,19305969083,5
C999,27321444695,5
C999,19593251430,4
C999,12299661725,3
C999,23590109348,5
C999,23887459846,5
C999,19389290977,5
C999,16493732090,5
C1000,29854582337,5
C1000,23869681877,5
C1000,27910114853,4
C1000,25207213763,5
C1000,16280627965,5
C1000,9894833067,4
C1000,21987462535,4
C1000,27155755074,3
C1000,21304591524,5
C1001,4059804534,5
C1001,29268197441,5
C1001,29054796040,5
C1001,24888559426,4
C1001,25923535968,5
C1002,23833094035,5
C1002,27757602483,5
C1002,23214365307,3
C1002,24271005564,5
C1002,23374217440,5
C1002,26671402738,5
C1002,10581019414,5
C1002,24721912210,5
C1002,19372771998,5
C1002,20863409647,5
C1003,24455042170,5
C1003,28705139177,4
C1003,26265985627,5
C1003,3046018760,5
C1003,29800941587,5
C1003,26301334854,5
C1003,13886098431,5
C1003,27155755074,5
C1003,25122507287,5
C1003,19949959537,4
C1004,14091325726,5
C1004,24233481316,5
C1004,22647693665,5
C1004,25532369844,5
C1004,23980827672,3
C1004,2336727164,5
C1004,29962592515,5
C1004,22671754572,4
C1004,2079272837,4
C1005,27757217383,5
C1005,7535787565,5
C1005,29855544181,4
C1005,29156684514,5
C1005,15290636007,5
C1006,24833162700,4
C1006,23965506863,5
C1006,2194817563,4
C1006,29101852987,5
C1006,23981303843,4
C1006,29855544181,4
C1006,19769485085,5
C1006,23579217127,5
C1007,23980827672,5
C1007,3241801364,5
C1007,22725660312,5
C1007,27050166070,5
C1007,2336727164,4
C1007,16692138814,5
C1007,22361668026,5
C1007,23942444609,5
C1007,2079272837,5
C1007,15894974520,4
C1008,29301700862,4
C1008,29820555129,5
C1008,25122507287,5
C1008,20654564858,4
C1008,25358612532,4
C1008,12244952276,5
C1008,3046018760,5
C1008,29800941587,5
C1008,19769485085,4
C1009,4645193129,5
C1009,23975734142,5
C1009,24958521295,5
C1009,24233481316,4
C1009,43950050157,5
C1009,24908459171,5
C1009,24933901360,3
C1009,20863409647,5
C1010,25203067136,5
C1010,18254482937,5
C1010,1622441772,3
C1010,23975734142,5
C1010,23138893776,4
C1011,23540329963,5
C1011,29073760240,5
C1011,24113573427,5
C1011,28160328552,5
C1011,23837032166,3
C1012,26450251284,5
C1012,14797759607,5
C1012,21392146370,5
C1012,23980185194,5
C1012,23976821789,4
C1012,23952880011,3
C1012,25810460447,5
C1013,19360860552,5
C1013,25131410921,4
C1013,29418812253,4
C1013,29855036077,5
C1013,21881202903,3
C1013,12545511040,5
C1013,29800941587,5
C1013,21304591524,5
C1014,609354914,5
C1014,17716096586,5
C1014,26265985627,4
C1014,4645193129,5
C1014,19949959537,4
C1014,4528970582,5
C1014,22306697652,5
C1014,23975734142,5
C1014,16499102850,3
C1015,28402867211,5
C1015,27050166070,5
C1015,28357788698,5
C1015,29462752140,4
C1015,25984281315,5
C1016,7358410693,5
C1016,29073760240,4
C1016,7815236948,3
C1016,24967549298,5
C1016,25435198820,5
C1016,23887459846,3
C1017,13325283282,4
C1017,2779256339,4
C1017,13493856800,4
C1017,24784131737,4
C1018,23979452892,5
C1018,23771851951,5
C1018,26806976773,5
C1018,4284337848,5
C1019,8818296433,5
C1019,29800941587,4
C1019,11999964526,5
C1019,29301700862,3
C1019,29100059478,5
C1019,13958861256,5
C1019,26505559452,3
C1020,24885680615,5
C1020,25938905114,5
C1020,24233481316,4
C1020,23887459846,5
C1020,24188754219,5
C1020,3940299754,5
C1020,25525699304,5
C1020,13958861256,5
C1020,24456339362,3
C1020,19458361577,3
C1021,28856917794,5
C1021,25810460447,5
C1021,21595904366,4
C1021,24274557144,5
C1022,23920219260,5
C1022,23005974090,5
C1022,5132323687,5
C1022,13816695989,4
C1022,23907958997,3
C1022,11460372595,5
C1022,23978858399,5
C1023,15894974520,5
C1023,13616701243,3
C1023,24669210848,5
C1023,23132528049,5
C1023,29969632716,5
C1023,27155755074,3
C1023,23005974090,5
C1023,27168593273,5
C1023,23907152503,4
C1024,21304591524,5
C1024,20366099034,5
C1024,18359285927,4
C1024,8818296433,5
C1024,19360860552,4
C1024,24570779291,5
C1024,11460372595,4
C1025,15219076271,5
C1025,10581019414,4
C1025,23952697664,5
C1025,26506266800,4
C1026,23968619476,5
C1026,24467373461,5
C1026,19793058695,4
C1026,29603634859,4
C1026,28855175515,5
C1026,23978384431,5
C1026,2302089638,5
C1026,26100758356,4
C1027,19884445751,5
C1027,20863409647,5
C1027,25107171363,5
C1027,2079272837,5
C1027,27913520177,5
C1027,23980185194,5
C1027,29800941587,4
C1027,13886098431,3
C1027,23579085440,4
C1028,16493732090,5
C1028,23887459846,5
C1028,23579217127,5
C1028,24560526793,5
C1028,28560604039,5
C1028,21212026220,4
C1028,23975734142,5
C1029,26174582900,5
C1029,24114075190,4
C1029,27155755074,5
C1029,29357634608,3
C1029,25495458848,5
C1029,29684113318,3
C1029,18991415530,5
C1029,9632533395,5
C1029,22454774393,5
C1030,29955483679,5
C1030,27935201947,5
C1030,23953241930,5
C1030,13521640275,3
C1030,22256188804,5
C1030,5510924630,5
C1030,25525699304,3
C1030,23938181851,4
C1030,19295808043,5
C1030,23850534106,4
C1031,14627288099,5
C1031,25970607666,4
C1031,20431843944,5
C1031,3531531357,5
C1031,23941883514,4
C1031,14699395570,4
C1031,24310645196,5
C1031,24076756099,3
C1031,27155755074,4
C1032,15894974520,5
C1032,21560808913,3
C1032,25014955126,5
C1032,23907958997,5
C1032,19880479685,5
C1032,19949959537,5
C1032,22076178370,5
C1032,28402867211,4
C1033,7418027519,5
C1033,10581019414,5
C1033,23887459846,5
C1033,6786539142,5
C1033,26175397503,5
C1033,23773705684,4
C1034,7908414929,5
C1034,22149103738,4
C1034,28663786617,4
C1034,23953137259,5
C1034,4072004520,5
C1034,23971871591,4
C1034,24522313521,5
C1034,24271005564,5
C1034,20477180445,4
C1035,10067589279,5
C1035,24133649938,5
C1035,26671402738,5
C1035,29855036077,4
C1035,24701862529,5
C1035,23578064750,5
C1036,26467952898,5
C1036,21289674277,5
C1036,28705139177,5
C1036,26308188843,4
C1036,26807065684,5
C1036,23887459846,5
C1036,27201375155,3
C1036,23951966321,5
C1036,27756241154,3
C1037,27403177070,5
C1037,23905586800,5
C1037,23981303843,3
C1037,26260392199,5
C1037,26925700781,5
C1037,8134387682,5
C1037,29800941587,4
C1037,26877921973,5
C1037,1785157852,5
C1038,19159289667,5
C1038,25810460447,5
C1038,23969997108,5
C1038,23976821789,4
C1038,2584379110,4
C1039,17620002957,5
C1039,617294982,4
C1039,29856658983,5
C1039,22870603685,4
C1039,20892399702,4
C1039,21065436164,5
C1039,23981262701,5
C1039,19949959537,5
C1040,26820491210,5
C1040,29155331729,5
C1040,19660535810,5
C1040,13816695989,4
C1040,10914453796,4
C1040,2079272837,4
C1040,19039715961,5
C1040,26505559452,3
C1040,29659743697,3
C1041,3733340283,5
C1041,19769485085,3
C1041,9643669785,5
C1041,29462752140,5
C1041,8397085055,5
C1041,25810460447,5
C1041,23964642096,5
C1041,27155755074,5
C1042,23833094035,5
C1042,29009450683,4
C1042,29500284080,5
C1042,25307595042,5
C1043,8178876723,5
C1043,23975795449,4
C1043,23974167741,4
C1043,19880479685,5
C1044,29356423900,5
C1044,29659743697,3
C1044,27069020587,5
C1044,25269620952,5
C1045,20431843944,5
C1045,24533410227,5
C1045,29858138869,5
C1045,19372771998,3
C1046,29966133987,5
C1046,15197836608,5
C1046,26671402738,4
C1046,29800941587,4
C1046,23978230132,5
C1046,21304591524,5
C1046,19769485085,5
C1046,23952697664,3
C1046,24888559426,5
C1047,10067589279,5
C1047,6331595035,5
C1047,19234625236,4
C1047,2079272837,5
C1048,24933901360,5
C1048,9132475737,5
C1048,23975208076,4
C1048,23977816584,4
C1048,29304606486,5
C1049,5132299015,5
C1049,27415868755,5
C1049,23968140438,5
C1049,22678739019,3
C1049,26505559452,5
C1049,25226455653,3
C1049,1244123711,5
C1049,8818296433,5
C1049,29758239242,5
C1049,26051432125,4
C1050,21289674277,5
C1050,28209725457,4
C1050,13521640275,3
C1050,28811767623,4
C1050,23967255195,5
C1051,24678078064,5
C1051,25529878447,3
C1051,12299661725,5
C1051,18394296262,3
C1052,6817436757,5
C1052,27354571292,3
C1052,3343494812,5
C1052,23887459846,5
C1052,28356557585,4
C1052,22752410656,4
C1052,29618870015,5
C1053,26905791845,5
C1053,23940601014,4
C1053,23850534106,5
C1053,6817436757,5
C1054,28000436466,5
C1054,4528970582,4
C1054,29800941587,5
C1054,23981272963,4
C1054,29304606486,5
C1054,25829396143,5
C1054,9543673100,5
C1054,23975127065,5
C1054,6331595035,4
C1054,24870635082,5
C1055,9632533395,5
C1055,23244737354,5
C1055,17194449810,4
C1055,16299701373,3
C1055,4284337848,4
C1055,8659782644,5
C1055,22683475428,5
C1055,27325239997,5
C1056,3940299754,5
C1056,26905791845,5
C1056,24436673420,5
C1056,25810460447,4
C1056,19458361577,5
C1056,21484477670,5
C1056,24133649938,4
C1056,21470886153,3
C1056,19860543995,4
C1056,20285638640,4
C1057,25701767495,5
C1057,3343494812,5
C1057,21965696134,3
C1057,17341524810,4
C1057,23942444609,5
C1057,23981303843,5
C1057,11044701067,5
C1057,23485780140,5
C1057,23946147292,3
C1058,23849247118,5
C1058,23930562131,4
C1058,23933019894,4
C1058,23687691382,3
C1059,25208374057,5
C1059,16694879722,4
C1059,28673771950,5
C1059,23939355153,5
C1059,23887459846,5
C1059,26308188843,3
C1059,23981303843,5
C1059,29205385851,4
C1059,24764754487,4
C1060,19372771998,5
C1060,8818296433,5
C1060,23867964199,5
C1060,1667525517,5
C1060,26505559452,5
C1060,28156867758,3
C1060,24233481316,5
C1060,13958861256,3
C1060,10249099703,3
C1061,23978271894,5
C1061,26505559452,3
C1061,19372771998,5
C1061,29959213672,3
C1061,24519955513,5
C1061,13958861256,5
C1061,23887459846,5
C1061,19949959537,4
C1061,11999964526,4
C1061,9543673100,4
C1062,23975485969,5
C1062,20475514943,5
C1062,2079272837,5
C1062,24378414485,3
C1062,23967993624,4
C1063,25107171363,5
C1063,18082319062,4
C1063,29820555129,5
C1063,3343494812,3
C1063,25853535366,3
C1063,25969944982,5
C1063,27250689097,5
C1063,11411855270,4
C1064,9543673100,5
C1064,20654564858,4
C1064,22870603685,5
C1064,11169468094,5
C1064,9643669785,4
C1065,23214365307,5
C1065,8625389034,5
C1065,23980185194,3
C1065,7485312382,5
C1066,23907958997,5
C1066,27251884679,3
C1066,1577295673,5
C1066,16964123461,5
C1066,28811767623,5
C1066,27155755074,5
C1066,25304878331,5
C1066,28000436466,5
C1066,26685394737,4
C1066,26711547033,5
C1067,18980196285,5
C1067,21470886153,5
C1067,22549221297,3
C1067,27871398656,5
C1067,23771851951,4
C1067,29701182716,4
C1067,24519955513,5
C1067,18976957118,5
C1067,23952697664,3
C1068,25107171363,5
C1068,4284337848,4
C1068,27910114853,5
C1068,23980185194,5
C1068,27470366644,5
C1068,23005974090,5
C1069,23969681920,1
C1069,22355804140,5
C1069,6817436757,4
C1069,23976107671,4
C1069,21961191893,3
C1069,20987539053,5
C1069,24811355516,5
C1069,25307595042,4
C1069,20485517352,5
C1070,23981404359,5
C1070,19593251430,4
C1070,25128380199,5
C1070,18851138133,4
C1071,22604626417,5
C1071,9632533395,5
C1071,27514314102,4
C1071,29716519347,4
C1071,29054796040,5
C1071,29969632716,5
C1071,25435198820,5
C1071,24113573427,5
C1071,13816695989,5
C1072,25920534430,5
C1072,23759212780,5
C1072,27250689097,5
C1072,18394296262,5
C1072,29159638626,5
C1072,24625313551,5
C1072,23951205405,5
C1072,29800941587,5
C1072,25107171363,5
C1072,4072004520,5
C1073,8606353056,5
C1073,24922793076,5
C1073,28400517744,5
C1073,20366099034,5
C1074,872765745,5
C1074,24310645196,3
C1074,25970607666,5
C1074,24034912335,5
C1074,7165947453,4
C1074,29800941587,4
C1074,29684113318,5
C1074,7441617809,5
C1074,24322577277,5
C1074,22361668026,3
C1075,27613789157,5
C1075,23981404359,3
C1075,10249099703,5
C1075,29800941587,5
C1076,25931507093,5
C1076,19679424615,5
C1076,4059804534,4
C1076,19458361577,5
C1077,23967285891,5
C1077,27910114853,5
C1077,20273631390,5
C1077,3940299754,5
C1077,23887459846,5
C1077,24133649938,5
C1077,26925700781,5
C1077,23972875015,4
C1077,21485349357,5
C1077,12372548193,5
C1078,28705139177,5
C1078,29455986295,3
C1078,26051432125,5
C1078,23887459846,4
C1078,23980247521,5
C1078,26806976773,4
C1078,19001840205,5
C1078,25307595042,3
C1079,27153087172,5
C1079,29302855465,5
C1079,23488957760,3
C1079,2079272837,5
C1079,23426714549,5
C1079,29455986295,5
C1079,23967255195,3
C1079,23946387196,5
C1079,20285638640,3
C1080,23943185885,5
C1080,23946470717,3
C1080,24467373461,5
C1080,23923326462,5
C1080,21470886153,5
C1081,10694860221,5
C1081,23579217127,5
C1081,23887459846,5
C1081,231356963,5
C1081,13493856800,5
C1081,23913136743,4
C1081,24303231503,5
C1081,25805496472,3
C1081,27263297808,5
C1081,28320321209,5
C1082,23926869599,5
C1082,4709773137,5
C1082,19360860552,4
C1082,24115461900,5
C1082,23964642096,5
C1082,18976957118,5
C1082,27069020587,5
C1082,29054796040,4
C1082,27619685710,5
C1083,21965696134,5
C1083,25718141101,3
C1083,23887459846,5
C1083,29302855465,3
C1084,23974096701,5
C1084,27155755074,5
C1084,23977267272,4
C1084,22876801333,4
C1084,29823462597,4
C1084,25107171363,5
C1084,6038835453,5
C1084,23214365307,3
C1084,29959213672,5
C1084,27250689097,5
C1085,3241801364,1
C1085,27913520177,5
C1085,3343494812,5
C1085,29959213672,4
C1085,7418027519,5
C1086,25657981922,5
C1086,23970736526,5
C1086,23887459846,3
C1086,29256178762,5
C1086,25170141849,4
C1086,7441617809,5
C1086,20376964659,3
C1086,25970788270,5
C1086,28522901951,5
C1087,27619685710,5
C1087,19984409742,5
C1087,24233481316,3
C1087,9632533395,5
C1087,26505559452,5
C1087,22390269043,4
C1088,26402683185,5
C1088,23887459846,3
C1088,28357788698,4
C1088,23061898710,3
C1088,25469897633,5
C1088,27155755074,5
C1088,28356557585,5
C1088,9401755733,5
C1088,25652830382,5
C1089,6159191829,5
C1089,10581019414,3
C1089,8818296433,4
C1089,20475514943,3
C1089,18394296262,5
C1089,16280627965,4
C1089,29551216937,4
C1089,19278275357,5
C1090,23850534106,5
C1090,25428077798,5
C1090,21961191893,4
C1090,25251310625,5
C1090,6159191829,4
C1090,27155755074,5
C1091,19080975372,5
C1091,2079272837,5
C1091,26562553564,3
C1091,23426714549,5
C1091,19593251430,5
C1091,29318326689,4
C1091,23967993624,4
C1091,24827103249,5
C1091,26308188843,3
C1091,3343494812,4
C1092,10957051566,5
C1092,29301700862,3
C1092,25307595042,5
C1092,29804511137,5
C1092,21400769731,5
C1092,26308188843,5
C1092,27935201947,5
C1092,23887459846,3
C1093,29658624752,5
C1093,23579217127,5
C1093,19949959537,4
C1093,2079272837,5
C1093,27155755074,3
C1093,23967993624,4
C1093,10689530920,5
C1093,27910114853,4
C1093,15894974520,5
C1093,22761431848,5
C1094,21476463147,5
C1094,26859498385,5
C1094,25451077506,5
C1094,16096540701,3
C1094,3343494812,5
C1095,23980359361,5
C1095,22870603685,5
C1095,14797759607,4
C1095,23946147292,3
C1095,10249099703,3
C1095,25341575592,3
C1095,29957895042,5
C1095,23925832300,5
